,id,soft_voitng,my_labeling,diff
639,TEST_00639,박물관,박물관,True
640,TEST_00640,폭포,폭포,True
641,TEST_00641,한식,한식,True
642,TEST_00642,스케이트,스케이트,True
643,TEST_00643,해수욕장,해수욕장,True
644,TEST_00644,한식,한식,True
645,TEST_00645,등대,등대,True
646,TEST_00646,도서관,도서관,True
647,TEST_00647,해안절경,기암괴석,False
648,TEST_00648,골프,골프,True
649,TEST_00649,한식,한식,True
650,TEST_00650,자연생태관광지,자연생태관광지,True
651,TEST_00651,기념탑/기념비/전망대,기념탑/기념비/전망대,True
652,TEST_00652,공원,공원,True
653,TEST_00653,한식,한식,True
654,TEST_00654,바다낚시,바다낚시,True
655,TEST_00655,희귀동.식물,희귀동.식물,True
656,TEST_00656,섬,섬,True
657,TEST_00657,고궁,고궁,True
658,TEST_00658,박물관,박물관,True
659,TEST_00659,한식,한식,True
660,TEST_00660,항구/포구,항구/포구,True
661,TEST_00661,한식,한식,True
662,TEST_00662,한식,한식,True
663,TEST_00663,농.산.어촌 체험,농.산.어촌 체험,True
664,TEST_00664,바/까페,바/까페,True
665,TEST_00665,"야영장,오토캠핑장","야영장,오토캠핑장",True
666,TEST_00666,"야영장,오토캠핑장","야영장,오토캠핑장",True
667,TEST_00667,한옥스테이,한옥스테이,True
668,TEST_00668,사찰,사찰,True
669,TEST_00669,일반축제,일반축제,True
670,TEST_00670,관광단지,관광단지,True
671,TEST_00671,공연장,공연장,True
672,TEST_00672,자연생태관광지,강,False
673,TEST_00673,고택,고택,True
674,TEST_00674,펜션,펜션,True
675,TEST_00675,트래킹,트래킹,True
676,TEST_00676,유명건물,유명건물,True
677,TEST_00677,공연장,공연장,True
678,TEST_00678,"야영장,오토캠핑장","야영장,오토캠핑장",True
679,TEST_00679,공원,공원,True
680,TEST_00680,유원지,기념관,False
681,TEST_00681,한식,한식,True
682,TEST_00682,국립공원,국립공원,True
683,TEST_00683,한식,한식,True
684,TEST_00684,해수욕장,해수욕장,True
685,TEST_00685,한식,한식,True
686,TEST_00686,"야영장,오토캠핑장","야영장,오토캠핑장",True
687,TEST_00687,한식,한식,True
688,TEST_00688,유명건물,유명건물,True
689,TEST_00689,펜션,펜션,True
690,TEST_00690,박물관,박물관,True
691,TEST_00691,특산물판매점,특산물판매점,True
692,TEST_00692,농.산.어촌 체험,농.산.어촌 체험,True
693,TEST_00693,"야영장,오토캠핑장","야영장,오토캠핑장",True
694,TEST_00694,일반축제,일반축제,True
695,TEST_00695,모텔,모텔,True
696,TEST_00696,해수욕장,해수욕장,True
697,TEST_00697,중식,중식,True
698,TEST_00698,골프,골프,True
699,TEST_00699,다리/대교,다리/대교,True
700,TEST_00700,일식,일식,True
701,TEST_00701,바/까페,바/까페,True
702,TEST_00702,산,산,True
703,TEST_00703,한식,한식,True
704,TEST_00704,등대,등대,True
705,TEST_00705,한식,한식,True
706,TEST_00706,상설시장,상설시장,True
707,TEST_00707,이색거리,이색거리,True
708,TEST_00708,한식,한식,True
709,TEST_00709,한식,한식,True
710,TEST_00710,박물관,박물관,True
711,TEST_00711,일반축제,일반축제,True
712,TEST_00712,일반축제,일반축제,True
713,TEST_00713,바/까페,바/까페,True
714,TEST_00714,온천/욕장/스파,온천/욕장/스파,True
715,TEST_00715,한식,한식,True
716,TEST_00716,박물관,박물관,True
717,TEST_00717,산,산,True
718,TEST_00718,펜션,펜션,True
719,TEST_00719,"야영장,오토캠핑장","야영장,오토캠핑장",True
720,TEST_00720,민속마을,민속마을,True
721,TEST_00721,펜션,펜션,True
722,TEST_00722,한식,한식,True
723,TEST_00723,한식,한식,True
724,TEST_00724,안보관광,안보관광,True
725,TEST_00725,"야영장,오토캠핑장","야영장,오토캠핑장",True
726,TEST_00726,유원지,공원,False
727,TEST_00727,펜션,펜션,True
728,TEST_00728,해수욕장,해수욕장,True
729,TEST_00729,공원,공원,True
730,TEST_00730,농.산.어촌 체험,농.산.어촌 체험,True
731,TEST_00731,한식,한식,True
732,TEST_00732,한식,한식,True
733,TEST_00733,한식,한식,True
734,TEST_00734,한식,한식,True
735,TEST_00735,"야영장,오토캠핑장","야영장,오토캠핑장",True
736,TEST_00736,모텔,모텔,True
737,TEST_00737,사찰,사찰,True
738,TEST_00738,전시관,전시관,True
739,TEST_00739,전시관,전시관,True
740,TEST_00740,"야영장,오토캠핑장","야영장,오토캠핑장",True
741,TEST_00741,전시관,전시관,True
742,TEST_00742,펜션,펜션,True
743,TEST_00743,민물낚시,민물낚시,True
744,TEST_00744,"야영장,오토캠핑장","야영장,오토캠핑장",True
745,TEST_00745,수목원,수목원,True
746,TEST_00746,한식,한식,True
747,TEST_00747,바/까페,바/까페,True
748,TEST_00748,펜션,펜션,True
749,TEST_00749,트래킹,트래킹,True
750,TEST_00750,바/까페,바/까페,True
751,TEST_00751,"야영장,오토캠핑장","야영장,오토캠핑장",True
752,TEST_00752,한식,한식,True
753,TEST_00753,산,산,True
754,TEST_00754,미술관/화랑,미술관/화랑,True
755,TEST_00755,한식,한식,True
756,TEST_00756,"야영장,오토캠핑장","야영장,오토캠핑장",True
757,TEST_00757,이색거리,이색거리,True
758,TEST_00758,강,강,True
759,TEST_00759,산,산,True
760,TEST_00760,유적지/사적지,유적지/사적지,True
761,TEST_00761,상설시장,상설시장,True
762,TEST_00762,한식,한식,True
763,TEST_00763,일반축제,일반축제,True
764,TEST_00764,기타행사,전문상가,False
765,TEST_00765,한옥스테이,한옥스테이,True
766,TEST_00766,상설시장,상설시장,True
767,TEST_00767,유적지/사적지,유적지/사적지,True
768,TEST_00768,계곡,계곡,True
769,TEST_00769,컨벤션,컨벤션,True
770,TEST_00770,미술관/화랑,미술관/화랑,True
771,TEST_00771,한식,한식,True
772,TEST_00772,바/까페,바/까페,True
773,TEST_00773,사찰,사찰,True
774,TEST_00774,한식,한식,True
775,TEST_00775,유명건물,유명건물,True
776,TEST_00776,온천/욕장/스파,온천/욕장/스파,True
777,TEST_00777,공원,유명건물,False
778,TEST_00778,유적지/사적지,유적지/사적지,True
779,TEST_00779,한식,한식,True
780,TEST_00780,중식,중식,True
781,TEST_00781,특산물판매점,특산물판매점,True
782,TEST_00782,강,강,True
783,TEST_00783,"야영장,오토캠핑장","야영장,오토캠핑장",True
784,TEST_00784,"야영장,오토캠핑장","야영장,오토캠핑장",True
785,TEST_00785,상설시장,상설시장,True
786,TEST_00786,윈드서핑/제트스키,윈드서핑/제트스키,True
787,TEST_00787,"야영장,오토캠핑장","야영장,오토캠핑장",True
788,TEST_00788,박물관,박물관,True
789,TEST_00789,면세점,면세점,True
790,TEST_00790,한식,한식,True
791,TEST_00791,한식,한식,True
792,TEST_00792,도서관,도서관,True
793,TEST_00793,한옥스테이,고택,False
794,TEST_00794,종교성지,종교성지,True
795,TEST_00795,일식,일식,True
796,TEST_00796,한식,한식,True
797,TEST_00797,일반축제,일반축제,True
798,TEST_00798,이색거리,이색거리,True
799,TEST_00799,한식,한식,True
800,TEST_00800,유명건물,유명건물,True
801,TEST_00801,박물관,박물관,True
802,TEST_00802,해수욕장,해수욕장,True
803,TEST_00803,사찰,사찰,True
804,TEST_00804,사찰,사찰,True
805,TEST_00805,바/까페,바/까페,True
806,TEST_00806,유적지/사적지,유적지/사적지,True
807,TEST_00807,사찰,사찰,True
808,TEST_00808,일반축제,일반축제,True
809,TEST_00809,유원지,유원지,True
810,TEST_00810,민물낚시,바다낚시,False
811,TEST_00811,미술관/화랑,미술관/화랑,True
812,TEST_00812,농.산.어촌 체험,농.산.어촌 체험,True
813,TEST_00813,한식,한식,True
814,TEST_00814,바/까페,바/까페,True
815,TEST_00815,호수,호수,True
816,TEST_00816,한식,한식,True
817,TEST_00817,"야영장,오토캠핑장","야영장,오토캠핑장",True
818,TEST_00818,바/까페,바/까페,True
819,TEST_00819,일반축제,일반축제,True
820,TEST_00820,한식,한식,True
821,TEST_00821,한식,한식,True
822,TEST_00822,농.산.어촌 체험,농.산.어촌 체험,True
823,TEST_00823,한식,한식,True
824,TEST_00824,"야영장,오토캠핑장","야영장,오토캠핑장",True
825,TEST_00825,박물관,박물관,True
826,TEST_00826,유적지/사적지,유적지/사적지,True
827,TEST_00827,트래킹,트래킹,True
828,TEST_00828,자동차경주,자동차경주,True
829,TEST_00829,한식,한식,True
830,TEST_00830,일반축제,일반축제,True
831,TEST_00831,한식,한식,True
832,TEST_00832,골프,골프,True
833,TEST_00833,전시관,전시관,True
834,TEST_00834,헬스투어,헬스투어,True
835,TEST_00835,공연장,공연장,True
836,TEST_00836,일반축제,일반축제,True
837,TEST_00837,바/까페,바/까페,True
838,TEST_00838,자연생태관광지,자연생태관광지,True
839,TEST_00839,종교성지,종교성지,True
840,TEST_00840,한식,한식,True
841,TEST_00841,패밀리레스토랑,패밀리레스토랑,True
842,TEST_00842,한옥스테이,한옥스테이,True
843,TEST_00843,트래킹,트래킹,True
844,TEST_00844,사찰,사찰,True
845,TEST_00845,사찰,사찰,True
846,TEST_00846,"야영장,오토캠핑장","야영장,오토캠핑장",True
847,TEST_00847,일반축제,일반축제,True
848,TEST_00848,바/까페,바/까페,True
849,TEST_00849,한식,한식,True
850,TEST_00850,사찰,사찰,True
851,TEST_00851,테마공원,테마공원,True
852,TEST_00852,스노쿨링/스킨스쿠버다이빙,스노쿨링/스킨스쿠버다이빙,True
853,TEST_00853,트래킹,트래킹,True
854,TEST_00854,해수욕장,해수욕장,True
855,TEST_00855,바/까페,바/까페,True
856,TEST_00856,모텔,모텔,True
857,TEST_00857,공원,공원,True
858,TEST_00858,고택,고택,True
859,TEST_00859,미술관/화랑,미술관/화랑,True
860,TEST_00860,바/까페,바/까페,True
861,TEST_00861,해안절경,기암괴석,False
862,TEST_00862,패밀리레스토랑,패밀리레스토랑,True
863,TEST_00863,문화전수시설,문화전수시설,True
864,TEST_00864,이색거리,이색거리,True
865,TEST_00865,한식,한식,True
866,TEST_00866,펜션,펜션,True
867,TEST_00867,공원,공원,True
868,TEST_00868,이색거리,바/까페,False
869,TEST_00869,전시관,유명건물,False
870,TEST_00870,유적지/사적지,유적지/사적지,True
871,TEST_00871,펜션,펜션,True
872,TEST_00872,산,산,True
873,TEST_00873,한식,한식,True
874,TEST_00874,이색거리,이색거리,True
875,TEST_00875,한식,한식,True
876,TEST_00876,"야영장,오토캠핑장","야영장,오토캠핑장",True
877,TEST_00877,중식,중식,True
878,TEST_00878,"야영장,오토캠핑장","야영장,오토캠핑장",True
879,TEST_00879,미술관/화랑,미술관/화랑,True
880,TEST_00880,한옥스테이,한옥스테이,True
881,TEST_00881,한식,한식,True
882,TEST_00882,유원지,유원지,True
883,TEST_00883,해수욕장,해수욕장,True
884,TEST_00884,한옥스테이,한옥스테이,True
885,TEST_00885,상설시장,상설시장,True
886,TEST_00886,골프,골프,True
887,TEST_00887,성,성,True
888,TEST_00888,한식,한식,True
889,TEST_00889,국립공원,국립공원,True
890,TEST_00890,기암괴석,기암괴석,True
891,TEST_00891,채식전문점,채식전문점,True
892,TEST_00892,펜션,펜션,True
893,TEST_00893,모텔,모텔,True
894,TEST_00894,바/까페,바/까페,True
895,TEST_00895,한식,한식,True
896,TEST_00896,"야영장,오토캠핑장","야영장,오토캠핑장",True
897,TEST_00897,일반축제,일반축제,True
898,TEST_00898,유적지/사적지,유적지/사적지,True
899,TEST_00899,한식,한식,True
900,TEST_00900,한식,한식,True
901,TEST_00901,게스트하우스,게스트하우스,True
902,TEST_00902,서양식,서양식,True
903,TEST_00903,공원,공원,True
904,TEST_00904,해수욕장,해수욕장,True
905,TEST_00905,민물낚시,민물낚시,True
906,TEST_00906,이색찜질방,이색찜질방,True
907,TEST_00907,모텔,모텔,True
908,TEST_00908,한식,한식,True
909,TEST_00909,기타행사,기타행사,True
910,TEST_00910,펜션,펜션,True
911,TEST_00911,사찰,사찰,True
912,TEST_00912,한식,한식,True
913,TEST_00913,모텔,모텔,True
914,TEST_00914,한식,한식,True
915,TEST_00915,유원지,유원지,True
916,TEST_00916,사찰,사찰,True
917,TEST_00917,5일장,5일장,True
918,TEST_00918,한식,한식,True
919,TEST_00919,바/까페,바/까페,True
920,TEST_00920,이색거리,이색거리,True
921,TEST_00921,이색거리,이색거리,True
922,TEST_00922,"야영장,오토캠핑장","야영장,오토캠핑장",True
923,TEST_00923,한옥스테이,모텔,False
924,TEST_00924,한식,한식,True
925,TEST_00925,계곡,계곡,True
926,TEST_00926,농.산.어촌 체험,농.산.어촌 체험,True
927,TEST_00927,"야영장,오토캠핑장","야영장,오토캠핑장",True
928,TEST_00928,공원,공원,True
929,TEST_00929,유적지/사적지,유적지/사적지,True
930,TEST_00930,서양식,서양식,True
931,TEST_00931,유명건물,유명건물,True
932,TEST_00932,골프,골프,True
933,TEST_00933,상설시장,상설시장,True
934,TEST_00934,한식,한식,True
935,TEST_00935,공원,공원,True
936,TEST_00936,산,산,True
937,TEST_00937,동굴,동굴,True
938,TEST_00938,자연생태관광지,자연생태관광지,True
939,TEST_00939,자동차경주,자동차경주,True
940,TEST_00940,한식,한식,True
941,TEST_00941,일반축제,일반축제,True
942,TEST_00942,수련시설,수련시설,True
943,TEST_00943,기념탑/기념비/전망대,기념탑/기념비/전망대,True
944,TEST_00944,트래킹,트래킹,True
945,TEST_00945,농.산.어촌 체험,농.산.어촌 체험,True
946,TEST_00946,관광단지,관광단지,True
947,TEST_00947,박람회,박람회,True
948,TEST_00948,한식,한식,True
949,TEST_00949,바/까페,바/까페,True
950,TEST_00950,"야영장,오토캠핑장","야영장,오토캠핑장",True
951,TEST_00951,"야영장,오토캠핑장","야영장,오토캠핑장",True
952,TEST_00952,일식,일식,True
953,TEST_00953,이색거리,이색거리,True
954,TEST_00954,바/까페,바/까페,True
955,TEST_00955,"야영장,오토캠핑장","야영장,오토캠핑장",True
956,TEST_00956,한식,한식,True
957,TEST_00957,게스트하우스,게스트하우스,True
958,TEST_00958,한식,한식,True
959,TEST_00959,농.산.어촌 체험,농.산.어촌 체험,True
960,TEST_00960,한식,한식,True
961,TEST_00961,한식,한식,True
962,TEST_00962,"야영장,오토캠핑장","야영장,오토캠핑장",True
963,TEST_00963,미술관/화랑,미술관/화랑,True
964,TEST_00964,트래킹,트래킹,True
965,TEST_00965,한식,한식,True
966,TEST_00966,게스트하우스,게스트하우스,True
967,TEST_00967,한식,한식,True
968,TEST_00968,트래킹,트래킹,True
969,TEST_00969,일반축제,일반축제,True
970,TEST_00970,한식,한식,True
971,TEST_00971,한식,한식,True
972,TEST_00972,한식,한식,True
973,TEST_00973,기념관,기념관,True
974,TEST_00974,한식,한식,True
975,TEST_00975,한식,한식,True
976,TEST_00976,계곡,계곡,True
977,TEST_00977,공연장,공연장,True
978,TEST_00978,자연생태관광지,기암괴석,False
979,TEST_00979,한식,한식,True
980,TEST_00980,이색거리,이색거리,True
981,TEST_00981,"야영장,오토캠핑장","야영장,오토캠핑장",True
982,TEST_00982,기념관,기념관,True
983,TEST_00983,일식,일식,True
984,TEST_00984,한식,한식,True
985,TEST_00985,박물관,박물관,True
986,TEST_00986,관광단지,관광단지,True
987,TEST_00987,수영,수영,True
988,TEST_00988,한식,한식,True
989,TEST_00989,일반축제,일반축제,True
990,TEST_00990,"야영장,오토캠핑장","야영장,오토캠핑장",True
991,TEST_00991,한식,한식,True
992,TEST_00992,자연생태관광지,자연생태관광지,True
993,TEST_00993,모텔,게스트하우스,False
994,TEST_00994,중식,중식,True
995,TEST_00995,바/까페,바/까페,True
996,TEST_00996,한식,한식,True
997,TEST_00997,"야영장,오토캠핑장","야영장,오토캠핑장",True
998,TEST_00998,사찰,사찰,True
999,TEST_00999,공원,공원,True
1000,TEST_01000,한식,한식,True
1001,TEST_01001,한식,한식,True
1002,TEST_01002,한식,한식,True
1003,TEST_01003,전문상가,전문상가,True
1004,TEST_01004,모텔,모텔,True
1005,TEST_01005,공원,공원,True
1006,TEST_01006,일반축제,일반축제,True
1007,TEST_01007,유적지/사적지,유적지/사적지,True
1008,TEST_01008,"야영장,오토캠핑장","야영장,오토캠핑장",True
1009,TEST_01009,"야영장,오토캠핑장","야영장,오토캠핑장",True
